file_name,description,documentation,chapter
m14124c,"U.S. National Bank Notes Outstanding, Outside Treasury and Federal Reserve Banks, End of Month 11/1914-04/1949","VAR 0224      14124 NO OUTS 3R 914-949               MD= 1E-37
REF 0224         LOC 1977 WIDTH  9             DK  32 COL 26-34


NATIONAL BANK NOTES OUTSTANDING, OUTSIDE TREASURY AND
FEDERAL RESERVE BANKS, END OF MONTH
-----------------------------------------------------

NBER SERIES:  14124
AREA COVERED:  U.S.
UNITS:  MILLIONS OF DOLLARS
ANNUAL COVERAGE:  NONE
QUARTERLY COVERAGE:  NONE
MONTHLY COVERAGE:  11/1914-04/1949
SEASONAL ADJUSTMENT:  NONE
SOURCE:  FEDERAL RESERVE BOARD, DATA FOR 1914-1941:  BANKING
AND MONETARY STATISTICS.  DATA FOR 1942-1949:  FEDERAL
RESERVE BOARD BULLETINS, MONTHLY.

NOTES:  SERIES 14124 IS PRESENTED HERE AS THREE
VARIABLES--(1)--ORIGINAL DATA, 1864-1879  (2)--ORIGINAL DATA,
1874-1919  (3)--ORIGINAL DATA, 1914-1949.
DATA FOR AUGUST 1914-JANUARY 1915 INCLUDE ADDITIONAL
CIRCULATING NOTES ISSUED UNDER AUTHORITY OF THE ACT OF MAY
30, 1908 AS AMENDED BY ACTS OF DECEMBER 23, 1913 AND AUGUST
4, 1914.
RETIREMENT OF NATIONAL BANK NOTES BEGAN IN JULY 1935.

CHECKED MANUALLY; NO CORRECTIONS NECESSARY.


",14
m14125a,"U.S. Currency Held By the Public, Seasonally Adjusted 05/1907-12/1946","VAR 0034      14125 CUR PUB 3S 907-946               MD= 1E-37
REF 0034         LOC  267 WIDTH  9             DK   5 COL 17-25


CURRENCY HELD BY THE PUBLIC, SEASONALLY ADJUSTED
------------------------------------------------

NBER SERIES:  14125
AREA COVERED:  U.S.
UNITS:  MILLIONS OF DOLLARS
ANNUAL COVERAGE:  NONE
QUARTERLY COVERAGE:  NONE
MONTHLY COVERAGE:  05/1907-12/1946
SEASONAL ADJUSTMENT:  SEASONALLY ADJUSTED BY SOURCE
SOURCE:  FRIEDMAN AND SCHWARTZ, MONETARY STATISTICS OF THE
UNITED STATES (NBER, 1970), TABLE 27, COLUMN 3, PP. 402-415.

NOTES:  SERIES 14125 IS PRESENTED HERE AS TWO
VARIABLES--(1)--SEASONALLY ADJUSTED DATA, 1867-1906
(2)--SEASONALLY ADJUSTED, 1907-1946  (3)--ORIGINAL DATA,
1947-1968  (4)--SEASONALLY ADJUSTED, 1947-1968.
DATA REPRESENT VAULT CASH OF ALL BANKS SUBTRACTED FROM
CURRENCY IN CIRCULATION OUTSIDE THE TREASURY AND FEDERAL
RESERVE BANKS.
DATA ARE FOR THE WEDNESDAY NEAREST THE END OF THE
MONTH.

CHECKED MANUALLY; NO CORRECTIONS NECESSARY.


",14
m14125b,U.S. Currency Held By the Public 1947-1967 01/1947-05/1968,"VAR 0035      14125 CUR PUB 3R 947-968               MD= 1E-37
REF 0035         LOC  276 WIDTH  9             DK   5 COL 26-34
EXP DEC=  1

CURRENCY HELD BY THE PUBLIC
---------------------------

NBER SERIES:  14125
AREA COVERED:  U.S.
UNITS:  BILLIONS OF DOLLARS
ANNUAL COVERAGE:  1947-1967
QUARTERLY COVERAGE:  NONE
MONTHLY COVERAGE:  01/1947-05/1968
SEASONAL ADJUSTMENT:  NONE
SOURCE:  FEDERAL RESERVE BOARD, DATA FOR 1947-1958:
SUPPLEMENT TO BANKING AND MONETARY STATISTICS, SECTION 1,
""BANKS AND THE MONETARY SYSTEM"", OCTOBER 1962.  DATA FOR
1959-1968:  FEDERAL RESERVE BULLETIN, JUNE 1964, PP.
686-692; AUGUST 1967, P. 1307; JUNE 1968, P. A-92.

NOTES:  SERIES 14125 IS PRESENTED HERE AS FOUR

VARIABLES--(1)--SEASONALLY ADJUSTED DATA, 1867-1906
(2)--SEASONALLY ADJUSTED, 1907-1946  (3)--ORIGINAL DATA,
1947-1968  (4)--SEASONALLY ADJUSTED, 1947-1968.

CHECKED MANUALLY; NO CORRECTIONS NECESSARY.


",14
m14126a,"U.S. Vault Cash, All Banks Except Federal Reserve Banks, Seasonally Adjusted 05/1907-12/1942","VAR 0294      14126 VA CASH 3S 907-942               MD= 1E-37
REF 0294         LOC 2607 WIDTH  9             DK  42 COL 26-34
EXP DEC=  3

VAULT CASH, ALL BANKS EXCEPT FEDERAL RESERVE BANKS,
SEASONALLY ADJUSTED
---------------------------------------------------

NBER SERIES:  14126
AREA COVERED:  U.S.
UNITS:  BILLIONS OF DOLLARS
ANNUAL COVERAGE:  NONE
QUARTERLY COVERAGE:  NONE
MONTHLY COVERAGE:  05/1907-12/1942
SEASONAL ADJUSTMENT:  SEASONALLY ADJUSTED BY SOURCE
SOURCE:  DATA FOR 1907-JUNE 1919:  FRIEDMAN AND SCHWARTZ,
MONETARY STATISTICS OF THE UNITED STATES (NBER, 1970), TABLE
27, COLUMN 2, PP. 402-415.  DATA FOR JULY 1919-1942:
COMPUTED BY NBER BY SUMMING SERIES 14185 (VAULT CASH, MEMBER
BANKS) AND SERIES 14184 (VAULT CASH, NONMEMBER BANKS).

NOTES:  SERIES 14126 IS PRESENTED HERE AS TWO
VARIABLES--(1)--SEASONALLY ADJUSTED, 1907-1942  (3)--ORIGINAL
DATA, 1943-1971.
DATA ARE FOR THE WEDNESDAY NEAREST THE END OF THE
MONTH.

ORIGINALS MISSING - NOT PROOFREAD


",14
m14126b,"U.S. Vault Cash, All Banks Except Federal Reserve Banks, End of Month 01/1943-12/1971","VAR 0295      14126 VA CASH 3R 943-971               MD= 1E-37
REF 0295         LOC 2616 WIDTH  9             DK  42 COL 35-43
EXP DEC=  1

VAULT CASH, ALL BANKS EXCEPT FEDERAL RESERVE BANKS, END OF
MONTH
----------------------------------------------------------

NBER SERIES:  14126
AREA COVERED:  U.S.
UNITS:  BILLIONS OF DOLLARS
ANNUAL COVERAGE:  NONE
QUARTERLY COVERAGE:  NONE
MONTHLY COVERAGE:  01/1943-12/1971
SEASONAL ADJUSTMENT:  NONE
SOURCE:  FEDERAL RESERVE BOARD, MONTHLY BULLETINS.

NOTES:  SERIES 14126 IS PRESENTED HERE AS TWO
VARIABLES--(1)--SEASONALLY ADJUSTED, 1907-1942  (3)--ORIGINAL
DATA, 1943-1971.

ORIGINALS MISSING - NOT PROOFREAD


",14
m14127a,"U.S. Investments Other Than United States Government Securities, Reporting Federal Reserve Member Banks in 101 Leading Cities 01/1919-06/1947","VAR 0357      14127 US GOVT 3R 919-947               MD= 1E-37
REF 0357         LOC 3174 WIDTH  9             DK  51 COL 26-34
EXP DEC=  3

INVESTMENTS OTHER THAN UNITED STATES GOVERNMENT SECURITIES,
REPORTING FEDERAL RESERVE MEMBER BANKS IN 101 LEADING CITIES
------------------------------------------------------------

NBER SERIES:  14127
AREA COVERED:  U.S.
UNITS:  BILLIONS OF DOLLARS
ANNUAL COVERAGE:  NONE
QUARTERLY COVERAGE:  NONE
MONTHLY COVERAGE:  01/1919-06/1947
SEASONAL ADJUSTMENT:  NONE
SOURCE:  FEDERAL RESERVE BOARD, DATA FOR 1919-SEPTEMBER 1933
AND OCTOBER 1934-1941:  BANKING AND MONETARY STATISTICS.
DATA FOR OCTOBER 1933-SEPTEMBER 1934:  COMPUTED BY NBER.
DATA FOR 1942-1947:  FEDERAL RESERVE BULLETINS.

NOTES:  SERIES 14127 IS PRESENTED HERE AS TWO
VARIABLES--(1)--ORIGINAL DATA, 1919-1947  (2)--ORIGINAL DATA,
1946-1949.
DATA ARE MONTHLY AVERAGES OF WEEKLY DATA.
DATA FOR OCTOBER 1933-SEPTEMBER 1934 WERE COMPUTED BY
NBER, AN ADJUSTMENT BEING MADE TO ELIMINATE FULLY GUARANTEED
GOVERNMENT OBLIGATIONS WHICH WERE INCLUDED IN DATA FOR THE
PERIOD.
BEGINNING IN FEBRUARY 8, 1939, LOANS AND INVESTMENTS
INDIRECTLY REPRESENTING BANK PREMISES AND OTHER REAL ESTATE
ARE EXCLUDED.  MONTHLY AVERAGES REMAIN PRACTICALLY
UNAFFECTED.

CHECKED MANUALLY; NO CORRECTIONS NECESSARY.


",14
m14127b,"U.S. Investments Other Than United States Government Securities, Reporting Federal Reserve Member Banks in Ninety-Four 07/1946-06/1949","VAR 0359      14127 US GOVT 3R 946-949               MD= 1E-37
REF 0359         LOC 3192 WIDTH  9             DK  51 COL 44-52
EXP DEC=  3

INVESTMENTS OTHER THAN UNITED STATES GOVERNMENT SECURITIES,
REPORTING FEDERAL RESERVE MEMBER BANKS IN NINETY-FOUR
LEADING CITIES
-----------------------------------------------------------

NBER SERIES:  14127
AREA COVERED:  U.S.
UNITS:  BILLIONS OF DOLLARS
ANNUAL COVERAGE:  NONE
QUARTERLY COVERAGE:  NONE
MONTHLY COVERAGE:  07/1946-06/1949
SEASONAL ADJUSTMENT:  NONE
SOURCE:  FEDERAL RESERVE BOARD, MONTHLY ISSUES OF FEDERAL
RESERVE BULLETIN.

NOTES:  SERIES 14127 IS PRESENTED HERE AS TWO
VARIABLES--(1)--ORIGINAL DATA, 1919-1947  (2)--ORIGINAL DATA,
1946-1949.
DATA ARE MONTHLY AVERAGES OF WEEKLY DATA.
A REVISION IN DATA IN JULY 1946 INCREASES AND IMPROVES
COVERAGE.  THE TOTAL NUMBER OF CITIES WAS REDUCED FROM 101
TO 94, BUT THE COVERAGE OF BANKS WITHIN THE CITIES WAS
INCREASED (SEE FRB BULLETIN OF JUNE 1947, P. 692).

CHECKED MANUALLY; CORRECTED 2/8/94.


",14
m14131a,"U.S. Gold Outside the Treasury and Federal Reserve Banks, End of Month 06/1878-12/1914","VAR 0041      14131 OLD OUT 3R 878-914               MD= 1E-37
REF 0041         LOC  330 WIDTH  9             DK   6 COL 17-25


GOLD OUTSIDE THE TREASURY AND FEDERAL RESERVE BANKS, END OF
MONTH
-----------------------------------------------------------

NBER SERIES:  14131
AREA COVERED:  U.S.
UNITS:  MILLIONS OF DOLLARS
ANNUAL COVERAGE:  NONE
QUARTERLY COVERAGE:  NONE
MONTHLY COVERAGE:  06/1878-12/1914
SEASONAL ADJUSTMENT:  NONE
SOURCE:  COMPUTED BY NBER FROM U.S. TREASURY DEPARTMENT
DATA:  ANNUAL REPORTS OF THE TREASURER, 1886 AND FOLLOWING
YEARS; CIRCULATION STATEMENTS OF U.S. MONEY, 1887 AND
FOLLOWING.

NOTES:  SERIES 14131 IS PRESENTED HERE AS TWO
VARIABLES--(1)--ORIGINAL DATA, 1878-1914  (2)--ORIGINAL DATA,
1914-1949.
FIRST OF MONTH DATA IN ORIGINAL SOURCES ARE PRESENTED
HERE AS OF THE END OF THE END OF THE PRECEEDING MONTH.

CHECKED MANUALLY; CORRECTED 2/8/94.


",14
m14131b,U.S. Gold Outside the Treasury and Federal Reserve Banks 01/1914-05/1949,"VAR 0043      14131 OLD OUT 3R 914-949               MD= 1E-37
REF 0043         LOC  348 WIDTH  9             DK   6 COL 35-43


GOLD OUTSIDE THE TREASURY AND FEDERAL RESERVE BANKS
---------------------------------------------------

NBER SERIES:  14131
AREA COVERED:  U.S.
UNITS:  MILLIONS OF DOLLARS
ANNUAL COVERAGE:  NONE
QUARTERLY COVERAGE:  NONE
MONTHLY COVERAGE:  01/1914-05/1949
SEASONAL ADJUSTMENT:  NONE
SOURCE:  COMPUTED BY NBER FROM U.S. TREASURY DEPARTMENT
DATA:  ANNUAL REPORTS OF THE TREASURER, 1886 AND FOLLOWING
YEARS; CIRCULATION STATEMENTS OF U.S. MONEY, 1887 AND
FOLLOWING.

NOTES:  SERIES 14131 IS PRESENTED HERE AS TWO
VARIABLES--(1)--ORIGINAL DATA, 1878-1914  (2)--ORIGINAL DATA,
1914-1949.
THE FORM OF THE CIRCULATION STATEMENT WAS REVISED
BEGINNING DECEMBER 31, 1927 SO AS TO EXCLUDE EARMARKED GOLD
COIN FROM THE STOCK OF MONEY AND HENCE FROM MONEY IN
CIRCULATION.  DATA WERE REVISED BACK TO 1914 BY THE FEDERAL
RESERVE BOARD (SEE BANKING AND MONETARY STATISTICS, P. 407).
FIGURES WERE ALSO REVISED BEGINNING 1914 BY FRB TO
EXCLUDE THE AMOUNT OF 287 MILLION DOLLARS IN GOLD COIN
REPORTED TO BE IN CIRCULATION IN JANUARY 1934, WHEN THAT
FIGURE WAS DISCONTINUED IN THE CIRCULATION STATEMENT, BUT
BELIEVED TO HAVE BEEN LOST OR MELTED DOWN OVER THE YEARS
(SEE BANKING AND MONETARY STATISTICS, P. 407).
BEGINNING DECEMBER 31, 1927, CIRCULATION STATEMENTS ARE
DATED FOR THE END OF MONTH INSTEAD OF THE BEGINNING OF THE
SUCCEEDING MONTH, AND FIGURES ON THE REVISED DAILY TREASURY
STATEMENT BASIS INSTEAD OF UNREVISED FIGURES ARE USED.
FIGURES ARE REVISED BACK TO 1914 BY FRB.

CHECKED MANUALLY; NO CORRECTIONS NECESSARY.


",14
m14132a,"U.S. Net Demand Deposits, Weekly Reporting Member Banks, Federal Reserve System, N York City 01/1919-08/1934","VAR 0386      14132 MAN SIT 3R 919-934               MD= 1E-37
REF 0386         LOC 3435 WIDTH  9             DK  55 COL 35-43
EXP DEC=  2

NET DEMAND DEPOSITS, WEEKLY REPORTING MEMBER BANKS, FEDERAL
RESERVE SYSTEM, N YORK CITY
-----------------------------------------------------------


NBER SERIES:  14132
AREA COVERED:  U.S.-- NEW YORK CITY
UNITS:  BILLIONS OF DOLLARS
ANNUAL COVERAGE:  NONE
QUARTERLY COVERAGE:  NONE
MONTHLY COVERAGE:  01/1919-08/1934
SEASONAL ADJUSTMENT:  NONE
SOURCE:  FEDERAL RESERVE BOARD, BANKING AND MONETARY
STATISTICS, TABLE 49, PP. 164-195.

NOTES:  SERIES 14132 IS PRESENTED HERE AS FOUR
VARIABLES--(1)--ORIGINAL DATA, 1919-1934  (2)--ORIGINAL
DATA, 1934-1939  (3)--ORIGINAL DATA, 1939-1947
(4)--ORIGINAL DATA, 1946-1949.
DATA FOR 1919-APRIL 1921 ARE MONTHLY AVERAGES OF FRIDAY
FIGURES; OF WEDNESDAY FIGURES THEREAFTER.
COVERAGE ENDS IN AUGUST 1934 DUE TO CHANGES IN
COMPUTING NET DEMAND DEPOSITS AFTER PASSAGE OF THE BANKING
ACT OF 1935.  INFORMATION ON NET DEMAND DEPOSITS WAS NO
LONGER AVAILABLE.

CHECKED MANUALLY; NO CORRECTIONS NECESSARY.


",14
m14132b,"U.S. Demand Depostits, Individual, Corporations, and Others, Weekly Reporting Member Banks, Federal Reserve System, New 09/1934-12/1939","VAR 0387      14132 MAN SIT 3R 934-939               MD= 1E-37
REF 0387         LOC 3444 WIDTH  9             DK  55 COL 44-52
EXP DEC=  2

DEMAND DEPOSTITS, INDIVIDUAL, CORPORATIONS, AND OTHERS,
WEEKLY REPORTING MEMBER BANKS, FEDERAL RESERVE SYSTEM, NEW
YORK CITY
----------------------------------------------------------

NBER SERIES:  14132
AREA COVERED:  U.S.-- NEW YORK CITY
UNITS:  BILLIONS OF DOLLARS
ANNUAL COVERAGE:  NONE
QUARTERLY COVERAGE:  NONE
MONTHLY COVERAGE:  09/1934-12/1939
SEASONAL ADJUSTMENT:  NONE
SOURCE:  FEDERAL RESERVE BOARD, BANKING AND MONETARY
STATISTICS, 1943.

NOTES:  SERIES 14132 IS PRESENTED HERE AS FOUR
VARIABLES--(1)--ORIGNAL DATA, 1919-1934  (2)--ORIGINAL DATA,
1934-1939  (3)--ORIGINAL DATA, 1939-1947  (4)--ORIGINAL
DATA, 1946-1949.
THE BANKING ACT OF 1935 SUBSTANTIALLY CHANGED THE
METHOD USED TO COMPUTE NET DEMAND DEPOSITS, BUT COVERAGE
REMAINED SUBSTANTIALLY THE SAME.

CHECKED MANUALLY; CORRECTED 2/9/94.

",14
m14132c,"U.S. Demand Deposits, Individuals, Corpoartions, and Others, Weekly Reporting Member Banks, Federal Reserve System, New 03/1939-06/1947","VAR 0388      14132 MAN SIT 3R 939-947               MD= 1E-37
REF 0388         LOC 3453 WIDTH  9             DK  55 COL 53-61
EXP DEC=  2

DEMAND DEPOSITS, INDIVIDUALS, CORPOARTIONS, AND OTHERS,
WEEKLY REPORTING MEMBER BANKS, FEDERAL RESERVE SYSTEM, NEW
YORK CITY
----------------------------------------------------------

NBER SERIES:  14132
AREA COVERED:  U.S.-- NEW YORK CITY
UNITS:  BILLIONS OF DOLLARS
ANNUAL COVERAGE:  NONE
QUARTERLY COVERAGE:  NONE
MONTHLY COVERAGE:  03/1939-06/1947
SEASONAL ADJUSTMENT:  NONE
SOURCE:  FEDERAL RESERVE BOARD, DATA FOR 1939-1941:  BANKING
AND MONETARY STATISTICS, 1943.  DATA FOR 1942-1947:  FEDERAL
RESERVE BULLETIN, MONTHLY.

NOTES:  SERIES 14132 IS PRESENTED HERE AS FOUR
VARIABLES--(1)--ORIGNAL DATA, 1919-1934  (2)--ORIGINAL DATA,
1934-1939  (3)--ORIGINAL DATA, 1939-1947  (4)--ORIGINAL
DATA, 1946-1949.
DATA EXCLUDE DEMAND DEPOSITS OF STATES AND POLITICAL
SUBDIVISIONS.

CHECKED MANUALLY; NO CORRECTIONS NECESSARY.


",14
m14132d,"U.S. Demand Deposits, Individuals, Corporations, and Others, Weekly Reporting Member Banks, Federal Reserve System, New 07/1946-10/1949","VAR 0389      14132 MAN SIT 3R 946-949               MD= 1E-37
REF 0389         LOC 3462 WIDTH  9             DK  55 COL 62-70
EXP DEC=  2

DEMAND DEPOSITS, INDIVIDUALS, CORPORATIONS, AND OTHERS,
WEEKLY REPORTING MEMBER BANKS, FEDERAL RESERVE SYSTEM, NEW
YORK CITY
----------------------------------------------------------

NBER SERIES:  14132
AREA COVERED:  U.S.-- NEW YORK CITY
UNITS:  BILLIONS OF DOLLARS
ANNUAL COVERAGE:  NONE
QUARTERLY COVERAGE:  NONE
MONTHLY COVERAGE:  07/1946-10/1949
SEASONAL ADJUSTMENT:  NONE
SOURCE:  FEDERAL RESERVE BOARD, FEDERAL RESERVE BULLETIN,
JULY 1947, PP. 880-881, AND FOLLOWING MONTHLY ISSUES.

NOTES:  SERIES 14132 IS PRESENTED HERE AS FOUR
VARIABLES--(1)--ORIGNAL DATA, 1919-1934  (2)--ORIGINAL DATA,
1934-1939  (3)--ORIGINAL DATA, 1939-1947  (4)--ORIGINAL
DATA, 1946-1949.
DATA EXCLUDE DEMAND DEPOSITS OF STATES AND POLITICAL
SUBDIVISIONS.
SIGNIFICANT IMPROVEMENT IN COVERAGE BEGAN IN JULY 1947
(SEE FRB BULLETIN OF JUNE 1947, PP. 692-693).

CHECKED MANUALLY; NO CORRECTIONS NECESSARY.


",14
m14133a,"U.S. Silver Held in the Treasury, Treasury and Federal Reserve Banks, End of Month 06/1878-12/1914","VAR 0087      14133 SILVER  3R 878-914               MD= 1E-37
REF 0087         LOC  744 WIDTH  9             DK  12 COL 53-61


SILVER HELD IN THE TREASURY, TREASURY AND FEDERAL RESERVE
BANKS, END OF MONTH
---------------------------------------------------------

NBER SERIES:  14133
AREA COVERED:  U.S.
UNITS:  MILLIONS OF DOLLARS
ANNUAL COVERAGE:  NONE
QUARTERLY COVERAGE:  NONE
MONTHLY COVERAGE:  06/1878-12/1914
SEASONAL ADJUSTMENT:  NONE
SOURCE:  COMPUTED BY NBER FROM ANNUAL REPORTS OF THE
SECRETARY OF THE TREASURY; AND CIRCULATION STATEMENTS OF
U.S. MONEY.
NOTES:  SERIES 14133 IS PRESENTED HERE AS TWO
VARIABLES--(1)--ORIGINAL DATA, 1878-1914  (2)--ORIGINAL DATA,
1914-1949.
FIRST OF MONTH DATA FROM THE SOURCE ARE PRESENTED HERE
AS OF THE LAST OF THE PREVIOUS MONTH.  DATA REPRESENT THE
NET""STANDARD"" DOLLARS IN THE TREASURY, INCLUDING THE COVER
FOR SILVER CERTIFICATES.

CHECKED MANUALLY; NO CORRECTIONS NECESSARY.


",14
m14133b,"U.S. Silver Held in the Treasury, Treasury and Federal Reserve Banks, End of Month 01/1914-05/1949","VAR 0089      14133 SILVER  3R 914-949               MD= 1E-37
REF 0089         LOC  762 WIDTH  9             DK  12 COL 71-79


SILVER HELD IN THE TREASURY, TREASURY AND FEDERAL RESERVE
BANKS, END OF MONTH
---------------------------------------------------------

NBER SERIES:  14133
AREA COVERED:  U.S.
UNITS:  MILLIONS OF DOLLARS
ANNUAL COVERAGE:  NONE
QUARTERLY COVERAGE:  NONE
MONTHLY COVERAGE:  01/1914-05/1949
SEASONAL ADJUSTMENT:  NONE
SOURCE:  COMPUTED BY NBER FROM ANNUAL REPORTS OF THE
SECRETARY OF THE TREASURY; AND CIRCULATION STATEMENTS OF
U.S. MONEY.
NOTES:  SERIES 14133 IS PRESENTED HERE AS TWO
VARIABLES--(1)--ORIGINAL DATA, 1878-1914  (2)--ORIGINAL DATA,
1914-1949.
DATA ARE FOR TOTAL STOCK OF SILVER INCLUDING COVERAGE
OF TREASURY NOTES FOR 1890, WHICH, PRIOR TO MARCH 1915 WERE
INCLUDED IN""OTHER CURRENCY"".

CHECKED MANUALLY; NO CORRECTIONS NECESSARY.


",14
m14134a,"U.S. Other Currency Held in the Treasury, Treasury and Federal Reserve Banks, End of Month 06/1878-12/1914","VAR 0091      14134 CURRENY 3R 878-914               MD= 1E-37
REF 0091         LOC  780 WIDTH  9             DK  13 COL 26-34


OTHER CURRENCY HELD IN THE TREASURY, TREASURY AND FEDERAL
RESERVE BANKS, END OF MONTH
---------------------------------------------------------

NBER SERIES:  14134
AREA COVERED:  U.S.
UNITS:  MILLIONS OF DOLLARS
ANNUAL COVERAGE:  NONE
QUARTERLY COVERAGE:  NONE
MONTHLY COVERAGE:  06/1878-12/1914
SEASONAL ADJUSTMENT:  NONE
SOURCE:  U.S. TREASURY DEPARTMENT.

NOTES:  SERIES 14134 IS PRESENTED HERE AS THREE
VARIABLES--(1)--ORIGINAL DATA, 1878-1914  (2)--ORIGINAL DATA,
1914-1920  (3)--ORIGINAL DATA, 1919-1949.
DATA EXCLUDE FIGURES FOR GOLD, SILVER, AND NATIONAL
BANK NOTES.
FIRST OF MONTH DATA FROM THE SOURCE ARE SHOWN HERE AS
END OF THE MONTH FIGURES.

CHECKED MANUALLY; NO CORRECTIONS NECESSARY.


",14
m14134b,"U.S. Other Currency Held in the Treasury, Treasury and Federal Reserve Banks, End of Month 01/1914-01/1920","VAR 0093      14134 CURRENY 3R 914-920               MD= 1E-37
REF 0093         LOC  798 WIDTH  9             DK  13 COL 44-52


OTHER CURRENCY HELD IN THE TREASURY, TREASURY AND FEDERAL
RESERVE BANKS, END OF MONTH
---------------------------------------------------------

NBER SERIES:  14134
AREA COVERED:  U.S.
UNITS:  MILLIONS OF DOLLARS
ANNUAL COVERAGE:  NONE
QUARTERLY COVERAGE:  NONE
MONTHLY COVERAGE:  01/1914-01/1920
SEASONAL ADJUSTMENT:  NONE
SOURCE:  U.S. TREASURY DEPARTMENT.

NOTES:  SERIES 14134 IS PRESENTED HERE AS THREE
VARIABLES--(1)--ORIGINAL DATA, 1878-1914  (2)--ORIGINAL DATA,
1914-1920  (3)--ORIGINAL DATA, 1919-1949.
DATA BEGINNING MARCH 1915 EXCLUDE U.S. TREASURY NOTES
OF 1890 (SEE THE COMMERICIAL AND FINANCIAL CHRONICLE OF
DECEMBER 17, 1927, P. 3281).

CHECKED MANUALLY; NO CORRECTIONS NECESSARY.


",14
m14134c,"U.S. Other Currency Held in the Treasury, Treasury and Federal Reserve Banks, End of Month 03/1919-05/1949","VAR 0095      14134 CURRENY 3R 919-949               MD= 1E-37
REF 0095         LOC  816 WIDTH  9             DK  13 COL 62-70


OTHER CURRENCY HELD IN THE TREASURY, TREASURY AND FEDERAL
RESERVE BANKS, END OF MONTH
---------------------------------------------------------

NBER SERIES:  14134
AREA COVERED:  U.S.
UNITS:  MILLIONS OF DOLLARS
ANNUAL COVERAGE:  NONE
QUARTERLY COVERAGE:  NONE
MONTHLY COVERAGE:  03/1919-05/1949
SEASONAL ADJUSTMENT:  NONE
SOURCE:  U.S. TREASURY DEPARTMENT

NOTES:  SERIES 14134 IS PRESENTED HERE AS THREE
VARIABLES--(1)--ORIGINAL DATA, 1878-1914  (2)--ORIGINAL DATA,
1914-1920  (3)--ORIGINAL DATA, 1919-1949.
DATA INCLUDE NATIONAL BANK NOTES.
DATA BEGINNING NOVEMBER 1927 ARE FOR PUBLISHED END OF
MONTH FIGURES.

CHECKED MANUALLY; NO CORRECTIONS NECESSARY.


",14
m14135a,"U.S. Total Currency Outside the Treasury, End of Month 06/1878-12/1914","VAR 0037      14135 OUTSIDE 3R 878-914               MD= 1E-37
REF 0037         LOC  294 WIDTH  9             DK   5 COL 44-52


TOTAL CURRENCY OUTSIDE THE TREASURY, END OF MONTH
-------------------------------------------------

NBER SERIES:  14135
AREA COVERED:  U.S.
UNITS:  MILLIONS OF DOLLARS
ANNUAL COVERAGE:  NONE
QUARTERLY COVERAGE:  NONE
MONTHLY COVERAGE:  06/1878-12/1914
SEASONAL ADJUSTMENT:  NONE
SOURCE:  U.S. TREASURY DEPARTMENT, COMPUTED BY NBER FROM
DATA FOUND IN ANNUAL REPORT OF THE TREASURER, 1886; AND
CIRCULATION STATEMENT OF U.S. MONEY SINCE 1887.

NOTES:  SERIES 14135 IS PRESENTED HERE AS TWO
VARIABLES--(1)--ORIGINAL DATA, 1878-1914  (2)--ORIGINAL DATA,
1914-1949.
DATA EXCLUDE MINOR COIN.
FIRST OF MONTH DATA IN THE SOURCE ARE PRESENTED HERE AS
END OF MONTH DATA.

CHECKED MANUALLY; NO CORRECTIONS NECESSARY.


",14
m14135b,"U.S. Total Currency Outside the Treasury and Federal Reserve Banks, End of Month 01/1914-05/1949","VAR 0039      14135 OUTSIDE 3R 914-949               MD= 1E-37
REF 0039         LOC  312 WIDTH  9             DK   5 COL 62-70


TOTAL CURRENCY OUTSIDE THE TREASURY AND FEDERAL RESERVE
BANKS, END OF MONTH
-------------------------------------------------------

NBER SERIES:  14135
AREA COVERED:  U.S.
UNITS:  MILLIONS OF DOLLARS
ANNUAL COVERAGE:  NONE
QUARTERLY COVERAGE:  NONE
MONTHLY COVERAGE:  01/1914-05/1949
SEASONAL ADJUSTMENT:  NONE
SOURCE:  U.S. TREASURY DEPARTMENT, COMPUTED BY NBER FROM
DATA FOUND IN ANNUAL REPORT OF THE TREASURER, 1886; AND
CIRCULATION STATEMENT OF U.S. MONEY SINCE 1887.

NOTES:  SERIES 14135 IS PRESENTED HERE AS TWO
VARIABLES--(1)--ORIGINAL DATA, 1878-1914  (2)--ORIGINAL DATA,
1914-1949.
DATA INCLUDE MINOR COIN.  BEGINNING DECEMBER 17, 192,
THE CIRCULATION STATEMENT IS DATED FOR END OF MONTH INSTEAD
OF BEGINNING OF THE MONTH.
DATA ARE BASED ON REVISED DAILY FIGURES.

CHECKED MANUALLY; NO CORRECTIONS NECESSARY.


",14
